ch130.tsp;1;0.981997
d198.tsp;1;0.798479
eil76.tsp;1;2.04461
fl1577.tsp;1;3.89231
kroA100.tsp;1;0.427591
lin318.tsp;1;3.01221
pcb442.tsp;1;3.99583
pr439.tsp;1;2.4996
rat783.tsp;1;22.4847
u1060.tsp;1;3.91666
d198.tsp; 5042; 0.589354
ch130.tsp; 5042; 1.78396
d198.tsp; 5042; 0.589354
eil76.tsp; 5042; 0.929368
fl1577.tsp; 5042; 2.29224
kroA100.tsp; 5042; 0.963255
lin318.tsp; 5042; 3.02648
pcb442.tsp; 5042; 3.6571
pr439.tsp; 5042; 3.75873
rat783.tsp; 5042; 22.3143
