0.14;1.5;0.09;97
0.14;2;0.09;97
0.14;2.5;0.09;97
0.14;3;0.09;97
0.14;3.5;0.09;97
0.14;4;0.09;97
0.14;1;0.1;97
0.14;1.5;0.1;97
0.14;2;0.1;97
0.14;2.5;0.1;97
0.14;3;0.1;97
0.14;3.5;0.1;97
0.14;4;0.1;97
0.14;1;0.11;97
0.14;1.5;0.11;97
0.14;2;0.11;97
0.14;2.5;0.11;97
0.14;3;0.11;97
0.14;3.5;0.11;97
0.14;4;0.11;97
0.14;1;0.12;97
0.14;1.5;0.12;97
0.14;2;0.12;97
0.14;2.5;0.12;97
0.14;3;0.12;97
0.14;3.5;0.12;97
0.14;4;0.12;97
0.15;1;0.09;97
0.15;1.5;0.09;97
0.15;2;0.09;97
0.15;2.5;0.09;97
0.15;3;0.09;97
0.15;3.5;0.09;97
0.15;4;0.09;97
0.15;1;0.1;97
0.15;1.5;0.1;97
0.15;2;0.1;97
0.15;2.5;0.1;97
0.15;3;0.1;97
0.15;3.5;0.1;97
0.15;4;0.1;97
0.15;1;0.11;97
0.15;1.5;0.11;97
0.15;2;0.11;97
0.15;2.5;0.11;97
0.15;3;0.11;97
0.15;3.5;0.11;97
0.15;4;0.11;97
0.15;1;0.12;97
0.15;1.5;0.12;97
0.15;2;0.12;97
0.15;2.5;0.12;97
0.15;3;0.12;97
0.15;3.5;0.12;97
0.15;4;0.12;97
0.16;1;0.09;97
0.16;1.5;0.09;97
0.16;2;0.09;97
0.16;2.5;0.09;97
0.16;3;0.09;97
0.16;3.5;0.09;97
0.16;4;0.09;97
0.16;1;0.1;97
0.16;1.5;0.1;97
0.16;2;0.1;97
0.16;2.5;0.1;97
0.16;3;0.1;97
0.16;3.5;0.1;97
0.16;4;0.1;97
0.16;1;0.11;97
0.16;1.5;0.11;97
0.16;2;0.11;97
0.16;2.5;0.11;97
0.16;3;0.11;97
0.16;3.5;0.11;97
0.16;4;0.11;97
0.16;1;0.12;97
0.16;1.5;0.12;97
0.16;2;0.12;97
0.16;2.5;0.12;97
0.16;3;0.12;97
0.16;3.5;0.12;97
0.16;4;0.12;97
0.17;1;0.09;97
0.17;1.5;0.09;97
0.17;2;0.09;97
0.17;2.5;0.09;97
0.17;3;0.09;97
0.17;3.5;0.09;97
0.17;4;0.09;97
0.17;1;0.1;97
0.17;1.5;0.1;97
0.17;2;0.1;97
0.17;2.5;0.1;97
0.17;3;0.1;97
0.17;3.5;0.1;97
0.17;4;0.1;97
0.17;1;0.11;97
0.17;1.5;0.11;97
0.17;2;0.11;97
0.17;2.5;0.11;97
0.17;3;0.11;97
0.17;3.5;0.11;97
0.17;4;0.11;97
0.17;1;0.12;97
0.17;1.5;0.12;97
0.17;2;0.12;97
0.17;2.5;0.12;97
0.17;3;0.12;97
0.17;3.5;0.12;97
0.17;4;0.12;97
0.18;1;0.09;97
0.18;1.5;0.09;97
0.18;2;0.09;97
0.18;2.5;0.09;97
0.18;3;0.09;97
0.18;3.5;0.09;97
0.18;4;0.09;97
0.18;1;0.1;97
0.18;1.5;0.1;97
0.18;2;0.1;97
0.18;2.5;0.1;97
0.18;3;0.1;97
0.18;3.5;0.1;97
0.18;4;0.1;97
0.18;1;0.11;97
0.18;1.5;0.11;97
0.18;2;0.11;97
0.18;2.5;0.11;97
0.18;3;0.11;97
0.18;3.5;0.11;97
0.18;4;0.11;97
0.18;1;0.12;97
0.18;1.5;0.12;97
0.18;2;0.12;97
0.18;2.5;0.12;97
0.18;3;0.12;97
0.18;3.5;0.12;97
0.18;4;0.12;97
0.19;1;0.09;97
0.19;1.5;0.09;97
0.19;2;0.09;97
0.19;2.5;0.09;97
0.19;3;0.09;97
0.19;3.5;0.09;97
0.19;4;0.09;97
0.19;1;0.1;97
0.19;1.5;0.1;97
0.19;2;0.1;97
0.19;2.5;0.1;97
0.19;3;0.1;97
0.19;3.5;0.1;97
0.19;4;0.1;97
0.19;1;0.11;97
0.19;1.5;0.11;97
0.19;2;0.11;97
0.19;2.5;0.11;97
0.19;3;0.11;97
0.19;3.5;0.11;97
0.19;4;0.11;97
0.19;1;0.12;97
0.19;1.5;0.12;97
0.19;2;0.12;97
0.19;2.5;0.12;97
0.19;3;0.12;97
0.19;3.5;0.12;97
0.19;4;0.12;97
0.08;1;0.09;97
ch130.tsp;6110;6250;2.29133
d198.tsp;15780;16048;1.69835
eil76.tsp;538;544;1.11524
fl1577.tsp;22249;32485;46.0066
kroA100.tsp;21282;21985;3.30326
lin318.tsp;42029;46931;11.6634
pcb442.tsp;50778;60773;19.6837
pr439.tsp;107217;126681;18.1538
rat783.tsp;8806;13452;52.7595
u1060.tsp;224094;301997;34.7635
0.08;1.5;0.09;97
ch130.tsp;6110;6245;2.20949
d198.tsp;15780;15924;0.912548
eil76.tsp;538;549;2.04461
fl1577.tsp;22249;30254;35.9791
kroA100.tsp;21282;21791;2.39169
lin318.tsp;42029;47056;11.9608
pcb442.tsp;50778;58695;15.5914
pr439.tsp;107217;124470;16.0917
rat783.tsp;8806;12999;47.6153
u1060.tsp;224094;294607;31.4658
0.08;2;0.09;97
ch130.tsp;6110;6290;2.94599
d198.tsp;15780;16031;1.59062
eil76.tsp;538;544;1.11524
fl1577.tsp;22249;28818;29.5249
kroA100.tsp;21282;21668;1.81374
lin318.tsp;42029;43112;2.57679
pcb442.tsp;50778;57520;13.2774
pr439.tsp;107217;125459;17.0141
rat783.tsp;8806;12927;46.7976
u1060.tsp;224094;293708;31.0646
0.08;2.5;0.09;97
ch130.tsp;6110;6235;2.04583
d198.tsp;15780;16090;1.96451
eil76.tsp;538;546;1.48699
fl1577.tsp;22249;27170;22.1178
kroA100.tsp;21282;21487;0.963255
lin318.tsp;42029;47127;12.1297
pcb442.tsp;50778;57774;13.7776
pr439.tsp;107217;124501;16.1206
rat783.tsp;8806;12903;46.5251
u1060.tsp;224094;283702;26.5996
0.08;3;0.09;97
ch130.tsp;6110;6381;4.43535
d198.tsp;15780;15888;0.684411
eil76.tsp;538;546;1.48699
fl1577.tsp;22249;26561;19.3806
kroA100.tsp;21282;22215;4.38399
lin318.tsp;42029;46745;11.2208
pcb442.tsp;50778;57343;12.9288
pr439.tsp;107217;125204;16.7763
rat783.tsp;8806;12573;42.7777
u1060.tsp;224094;284236;26.8378
0.08;3.5;0.09;97
ch130.tsp;6110;6306;3.20786
d198.tsp;15780;15926;0.925222
eil76.tsp;538;546;1.48699
fl1577.tsp;22249;27108;21.8392
kroA100.tsp;21282;21881;2.81459
lin318.tsp;42029;46374;10.3381
pcb442.tsp;50778;59021;16.2334
pr439.tsp;107217;125113;16.6914
rat783.tsp;8806;12413;40.9607
u1060.tsp;224094;280342;25.1002
0.08;4;0.09;97
ch130.tsp;6110;6180;1.14566
d198.tsp;15780;16018;1.50824
eil76.tsp;538;554;2.97398
fl1577.tsp;22249;26111;17.3581
kroA100.tsp;21282;21292;0.0469881
lin318.tsp;42029;46634;10.9567
pcb442.tsp;50778;57268;12.7811
pr439.tsp;107217;127372;18.7983
rat783.tsp;8806;12601;43.0956
u1060.tsp;224094;281527;25.629
0.08;1;0.1;97
ch130.tsp;6110;6219;1.78396
d198.tsp;15780;15928;0.937896
eil76.tsp;538;551;2.41636
fl1577.tsp;22249;33192;49.1842
kroA100.tsp;21282;21574;1.37205
lin318.tsp;42029;47916;14.007
pcb442.tsp;50778;59332;16.8459
pr439.tsp;107217;129136;20.4436
rat783.tsp;8806;13074;48.467
u1060.tsp;224094;297903;32.9366
0.08;1.5;0.1;97
ch130.tsp;6110;6235;2.04583
d198.tsp;15780;15919;0.880862
eil76.tsp;538;546;1.48699
fl1577.tsp;22249;30171;35.6061
kroA100.tsp;21282;21584;1.41904
lin318.tsp;42029;46929;11.6586
pcb442.tsp;50778;58360;14.9317
pr439.tsp;107217;128356;19.7161
rat783.tsp;8806;12815;45.5258
u1060.tsp;224094;291097;29.8995
0.08;2;0.1;97
ch130.tsp;6110;6375;4.33715
d198.tsp;15780;15874;0.595691
eil76.tsp;538;549;2.04461
fl1577.tsp;22249;27371;23.0213
kroA100.tsp;21282;22211;4.36519
lin318.tsp;42029;46737;11.2018
pcb442.tsp;50778;58254;14.7229
pr439.tsp;107217;128404;19.7609
rat783.tsp;8806;12792;45.2646
u1060.tsp;224094;292293;30.4332
0.08;2.5;0.1;97
ch130.tsp;6110;6424;5.13912
d198.tsp;15780;16096;2.00253
eil76.tsp;538;545;1.30112
fl1577.tsp;22249;27385;23.0842
kroA100.tsp;21282;21703;1.9782
lin318.tsp;42029;48535;15.4798
pcb442.tsp;50778;58813;15.8238
pr439.tsp;107217;124312;15.9443
rat783.tsp;8806;12793;45.2759
u1060.tsp;224094;287928;28.4854
0.08;3;0.1;97
ch130.tsp;6110;6290;2.94599
d198.tsp;15780;15866;0.544994
eil76.tsp;538;553;2.7881
fl1577.tsp;22249;26688;19.9515
kroA100.tsp;21282;21389;0.502772
lin318.tsp;42029;43358;3.1621
pcb442.tsp;50778;58899;15.9931
pr439.tsp;107217;127343;18.7713
rat783.tsp;8806;12414;40.9721
u1060.tsp;224094;282253;25.9529
0.08;3.5;0.1;97
ch130.tsp;6110;6261;2.47136
d198.tsp;15780;15997;1.37516
eil76.tsp;538;546;1.48699
fl1577.tsp;22249;26833;20.6032
kroA100.tsp;21282;21846;2.65013
lin318.tsp;42029;46262;10.0716
pcb442.tsp;50778;57911;14.0474
pr439.tsp;107217;124864;16.4591
rat783.tsp;8806;12558;42.6073
u1060.tsp;224094;275360;22.877
0.08;4;0.1;97
ch130.tsp;6110;6365;4.17349
d198.tsp;15780;15947;1.0583
eil76.tsp;538;542;0.743494
fl1577.tsp;22249;26734;20.1582
kroA100.tsp;21282;22379;5.15459
lin318.tsp;42029;46986;11.7942
pcb442.tsp;50778;58418;15.0459
