0.08;2;0.09;97;;
ch130.tsp;6110;6235;2.04583;;
d198.tsp;15780;15907;0.804816;;15.9428845
eil76.tsp;538;551;2.41636;;
fl1577.tsp;22249;27927;25.5202;;
kroA100.tsp;21282;21417;0.634339;;
lin318.tsp;42029;48137;14.5328;;
pcb442.tsp;50778;58615;15.4338;;
pr439.tsp;107217;127777;19.1761;;
rat783.tsp;8806;13244;50.3975;;
u1060.tsp;224094;287887;28.4671;;
