ch130.tsp; 5042; 2.07856
0.09;2.5;0.07;97;1;10;0;5000;100

ch130.tsp; 5045; 1.78396
0.09;2.5;0.07;97;1;10;0;5000;100

d198.tsp; 5042; 1.07098
0.09;2.5;0.09;97;1;10;0;5000;100

d198.tsp; 5045; 0.468948
0.09;2.5;0.09;97;1;10;0;5000;100

eil76.tsp; 5042; 3.34572
0.35;3;0.07;97;1;10;1;400000;0

eil76.tsp; 5045; 1.85874
0.35;3;0.07;97;1;10;1;400000;0

fl1577.tsp; 5042; 2.46753
0.09;2.5;0.19;97;1;10;0;400000;0

fl1577.tsp; 5045; 2.53944
0.09;2.5;0.19;97;1;10;0;400000;0

