0.08;2.5;0.09;97;;
ch130.tsp;6110;6412;4.94272;;
d198.tsp;15780;16095;1.9962;;
eil76.tsp;538;546;1.48699;;
fl1577.tsp;22249;28035;26.0057;;15.7051689
kroA100.tsp;21282;21383;0.474579;;
lin318.tsp;42029;47494;13.0029;;
pcb442.tsp;50778;59872;17.9093;;
pr439.tsp;107217;128052;19.4326;;
rat783.tsp;8806;12508;42.0395;;
u1060.tsp;224094;290787;29.7612;;
