0.08;4;0.09;97
ch130.tsp;6110;6234;2.02946
d198.tsp;15780;15965;1.17237
eil76.tsp;538;550;2.23048
fl1577.tsp;22249;26077;17.2053
kroA100.tsp;21282;21389;0.502772
lin318.tsp;42029;43571;3.6689
pcb442.tsp;50778;56637;11.5385
